house_id,monthly_units,house_type,city,family_members,rooms,ac_count,refrigerator,washing_machine,geyser,laptop_count,tv_count,work_from_home,solar_panel,electricity_bill,total_appliances,units_per_member,bill_per_unit,room_density,consumption_category,energy_efficiency_score
196,585,Independent House,Tier_3,7,4,3,1,1,1,2,3,Yes,No,9267.26,11,83.57142857142857,15.841470085470085,1.75,High,0.0
197,427,Independent House,Tier_1,5,5,1,0,0,0,0,2,No,No,4603.58,3,85.4,10.781217798594847,1.0,High,0.0
198,552,Villa,Tier_2,7,3,0,1,0,0,3,1,No,No,4615.84,5,78.85714285714286,8.362028985507246,2.3333333333333335,High,16.379710144927543
199,310,Villa,Tier_2,3,4,2,0,0,0,1,3,No,Yes,3137.43,6,103.33333333333333,10.12074193548387,0.75,Medium,0.0
200,269,Independent House,Tier_3,3,4,2,1,1,1,2,2,Yes,Yes,5322.89,9,89.66666666666667,19.787695167286248,0.75,Medium,0.0
201,304,Villa,Tier_3,2,5,1,1,0,1,3,2,Yes,No,5154.63,8,152.0,16.956019736842105,0.4,Medium,0.0
202,464,Independent House,Tier_1,4,5,1,1,0,0,0,1,No,No,4736.16,3,116.0,10.207241379310345,0.8,High,0.0
203,456,Villa,Tier_3,3,4,0,0,0,1,4,2,No,Yes,3893.55,7,152.0,8.538486842105264,0.75,High,14.615131578947356
204,362,Independent House,Tier_3,4,6,3,1,0,1,4,3,No,No,7460.86,12,90.5,20.610110497237567,0.6666666666666666,Medium,0.0
205,712,Independent House,Tier_2,7,5,0,0,1,0,4,1,Yes,No,6770.2,6,101.71428571428571,9.508707865168539,1.4,Very High,4.912921348314612
206,707,Apartment,Tier_3,6,4,2,1,0,1,2,1,Yes,No,7567.1,7,117.83333333333333,10.703111739745404,1.5,Very High,0.0
207,824,Villa,Tier_1,7,2,1,0,0,1,1,1,No,Yes,6628.45,4,117.71428571428571,8.044235436893203,3.5,Very High,17.55764563106797
208,338,Villa,Tier_2,5,4,1,1,0,0,3,1,No,No,4143.66,6,67.6,12.259349112426035,1.25,Medium,0.0
209,438,Apartment,Tier_2,4,1,3,1,0,0,2,1,No,No,6354.45,7,109.5,14.507876712328766,4.0,High,0.0
210,789,Independent House,Tier_3,2,4,2,0,1,1,4,1,Yes,No,9508.37,9,394.5,12.051166032953105,0.5,Very High,0.0
211,535,Independent House,Tier_1,7,6,1,1,0,1,1,2,No,No,6039.72,6,76.42857142857143,11.289196261682244,1.1666666666666667,High,0.0
212,490,Apartment,Tier_2,2,2,1,0,1,1,1,3,Yes,No,6045.46,7,245.0,12.337673469387756,1.0,High,0.0
213,728,Apartment,Tier_1,3,2,1,1,1,0,2,2,No,No,7558.93,7,242.66666666666666,10.383145604395605,1.5,Very High,0.0
214,397,Independent House,Tier_1,4,6,1,0,0,0,1,3,Yes,No,4502.31,5,99.25,11.340831234256928,0.6666666666666666,Medium,0.0
215,756,Villa,Tier_3,7,3,2,0,0,1,4,3,Yes,No,8425.55,10,108.0,11.144907407407407,2.3333333333333335,Very High,0.0
216,304,Apartment,Tier_1,2,6,3,0,0,0,2,1,No,Yes,3967.15,6,152.0,13.049835526315789,0.3333333333333333,Medium,0.0
217,898,Apartment,Tier_2,1,3,0,1,1,1,3,3,Yes,No,8596.35,9,898.0,9.572772828507796,0.3333333333333333,Very High,4.2722717149220415
218,313,Apartment,Tier_3,2,1,0,0,1,0,2,3,Yes,Yes,2334.19,6,156.5,7.457476038338658,2.0,Medium,25.425239616613425
219,763,Apartment,Tier_2,5,5,3,0,0,0,0,2,Yes,No,8528.36,5,152.6,11.17740498034076,1.0,Very High,0.0
220,743,Apartment,Tier_1,1,5,3,1,0,0,0,3,Yes,Yes,7323.88,7,743.0,9.857173620457605,0.2,Very High,0.0
221,453,Apartment,Tier_1,4,2,2,1,0,1,4,3,No,Yes,5872.95,11,113.25,12.964569536423841,2.0,High,0.0
222,751,Independent House,Tier_3,6,2,0,0,1,1,3,1,Yes,Yes,6198.94,6,125.16666666666667,8.254247669773635,3.0,Very High,17.457523302263652
223,687,Independent House,Tier_3,3,3,3,0,1,1,0,2,No,Yes,8322.29,7,229.0,12.113959243085882,1.0,Very High,0.0
224,551,Apartment,Tier_2,1,2,1,1,1,0,4,3,Yes,Yes,5286.36,10,551.0,9.594119782214156,0.5,High,2.058802177858439
225,312,Independent House,Tier_2,2,4,2,0,1,1,3,3,Yes,Yes,4760.55,10,156.0,15.258173076923077,0.5,Medium,0.0
226,771,Villa,Tier_1,7,4,3,1,1,1,0,3,No,Yes,8525.86,9,110.14285714285714,11.058184176394294,1.75,Very High,0.0
227,192,Villa,Tier_3,7,1,0,1,1,0,3,1,No,No,1977.35,6,27.428571428571427,10.298697916666667,7.0,Low,0.0
228,576,Apartment,Tier_1,3,4,1,0,0,1,1,3,Yes,Yes,5171.89,6,192.0,8.978975694444445,0.75,High,8.210243055555551
229,521,Villa,Tier_1,6,1,3,1,0,0,2,3,Yes,Yes,6449.84,9,86.83333333333333,12.379731285988484,6.0,High,0.0
230,643,Villa,Tier_2,6,3,0,1,1,1,2,1,Yes,Yes,4996.06,6,107.16666666666667,7.769922239502334,2.0,Very High,22.30077760497666
231,347,Independent House,Tier_2,3,4,2,0,1,1,4,3,Yes,No,6372.09,11,115.66666666666667,18.363371757925073,0.75,Medium,0.0
232,589,Independent House,Tier_2,3,1,0,0,1,0,3,2,No,No,5885.53,6,196.33333333333334,9.992410865874364,3.0,High,0.07589134125636576
233,886,Independent House,Tier_3,3,5,0,1,1,0,3,3,No,Yes,7163.56,8,295.3333333333333,8.08528216704289,0.6,Very High,19.147178329571105
234,465,Independent House,Tier_2,4,1,0,1,1,0,1,3,Yes,No,4149.34,6,116.25,8.92331182795699,4.0,High,10.766881720430092
235,466,Villa,Tier_3,4,6,2,1,1,0,3,1,No,No,6275.08,8,116.5,13.465836909871244,0.6666666666666666,High,0.0
236,192,Apartment,Tier_1,4,4,3,0,0,0,3,1,Yes,No,4498.27,7,48.0,23.428489583333334,1.0,Low,0.0
237,692,Independent House,Tier_3,7,1,3,0,1,0,3,2,No,No,8523.73,9,98.85714285714286,12.317528901734104,7.0,Very High,0.0
238,704,Villa,Tier_2,2,6,1,1,0,0,1,2,Yes,No,6854.32,5,352.0,9.73625,0.3333333333333333,Very High,0.6375000000000028
239,160,Independent House,Tier_3,4,3,3,0,1,0,1,3,No,No,4947.49,8,40.0,30.921812499999998,1.3333333333333333,Low,0.0
240,778,Villa,Tier_3,3,2,2,1,0,1,1,2,No,Yes,7803.86,7,259.3333333333333,10.030668380462725,1.5,Very High,0.0
241,192,Independent House,Tier_2,1,5,0,1,0,0,3,2,No,Yes,1781.83,6,192.0,9.280364583333332,0.2,Low,7.19635416666668
242,81,Apartment,Tier_2,1,3,2,0,1,1,3,2,Yes,No,4236.06,9,81.0,52.29703703703704,0.3333333333333333,Low,0.0
243,721,Independent House,Tier_1,6,5,0,1,1,1,2,2,Yes,Yes,5668.02,7,120.16666666666667,7.8613314840499315,1.2,Very High,21.386685159500686
244,299,Apartment,Tier_3,1,5,3,0,1,1,3,1,Yes,Yes,5293.66,9,299.0,17.70454849498328,0.2,Medium,0.0
245,645,Independent House,Tier_1,1,6,1,1,1,1,4,3,Yes,No,8587.97,11,645.0,13.314682170542635,0.16666666666666666,Very High,0.0
246,815,Independent House,Tier_1,1,1,1,0,1,0,1,2,No,No,7234.55,5,815.0,8.876748466257668,1.0,Very High,9.232515337423322
247,304,Independent House,Tier_3,6,2,3,0,0,1,3,1,Yes,Yes,5281.73,8,50.666666666666664,17.37411184210526,3.0,Medium,0.0
248,464,Villa,Tier_1,5,1,0,0,0,0,1,2,No,No,3993.12,3,92.8,8.605862068965518,5.0,High,13.941379310344814
249,482,Villa,Tier_3,7,1,3,0,0,1,1,1,Yes,No,6525.62,6,68.85714285714286,13.53863070539419,7.0,High,0.0
250,717,Apartment,Tier_1,1,4,2,0,1,1,4,3,No,Yes,7562.79,11,717.0,10.547824267782426,0.25,Very High,0.0
251,209,Apartment,Tier_1,1,1,3,1,0,1,1,2,No,Yes,4415.02,8,209.0,21.124497607655506,1.0,Medium,0.0
252,132,Villa,Tier_3,1,2,3,0,1,1,1,1,Yes,Yes,4010.55,7,132.0,30.382954545454545,0.5,Low,0.0
253,763,Apartment,Tier_2,7,3,0,1,1,1,1,2,No,No,7113.68,6,109.0,9.323302752293579,2.3333333333333335,Very High,6.766972477064215
254,809,Apartment,Tier_3,6,6,3,0,0,0,2,1,No,Yes,7271.86,6,134.83333333333334,8.988702101359703,1.0,Very High,4.112978986402965
255,751,Villa,Tier_2,2,1,2,1,0,0,2,2,Yes,Yes,5983.52,7,375.5,7.9674034620506,2.0,Very High,16.325965379494008
256,789,Villa,Tier_3,5,2,3,0,0,0,3,3,No,Yes,7498.29,9,157.8,9.503536121673005,2.5,Very High,0.0
257,495,Villa,Tier_3,7,1,2,0,0,0,2,2,Yes,No,6021.3,6,70.71428571428571,12.164242424242424,7.0,High,0.0
258,326,Villa,Tier_2,1,6,3,0,0,0,3,1,Yes,No,6138.41,7,326.0,18.82947852760736,0.16666666666666666,Medium,0.0
259,518,Independent House,Tier_2,6,5,0,1,1,0,2,3,No,No,5744.58,7,86.33333333333333,11.08992277992278,1.2,High,0.0
260,282,Villa,Tier_3,6,6,1,0,1,0,4,1,No,Yes,3092.02,7,47.0,10.964609929078014,1.0,Medium,0.0
261,263,Apartment,Tier_3,4,1,1,1,0,1,1,3,No,Yes,3058.1,7,65.75,11.627756653992394,4.0,Medium,0.0
262,202,Independent House,Tier_3,7,4,2,1,1,0,4,1,Yes,Yes,2958.56,9,28.857142857142858,14.646336633663367,1.75,Medium,0.0
263,480,Independent House,Tier_2,7,5,3,1,0,0,3,3,No,Yes,6274.85,10,68.57142857142857,13.072604166666668,1.4,High,0.0
264,846,Apartment,Tier_3,2,2,0,1,1,1,3,2,No,Yes,5935.41,8,423.0,7.015851063829787,1.0,Very High,29.84148936170213
265,373,Independent House,Tier_2,6,6,3,0,0,0,0,3,Yes,No,5241.31,6,62.166666666666664,14.05176943699732,1.0,Medium,0.0
266,359,Apartment,Tier_1,6,1,0,1,0,0,2,1,No,No,3199.0,4,59.833333333333336,8.910863509749303,6.0,Medium,10.891364902506965
267,689,Independent House,Tier_2,5,5,0,0,1,0,2,2,Yes,No,5975.87,5,137.8,8.673251088534107,1.0,Very High,13.267489114658929
268,277,Independent House,Tier_1,4,5,3,1,0,1,4,2,Yes,No,6908.24,11,69.25,24.939494584837544,0.8,Medium,0.0
269,590,Apartment,Tier_3,4,3,3,1,1,1,2,2,No,Yes,7371.94,10,147.5,12.494813559322033,1.3333333333333333,High,0.0
270,831,Apartment,Tier_3,2,5,1,1,1,0,4,1,Yes,Yes,7403.96,8,415.5,8.909699157641397,0.4,Very High,8.90300842358603
271,223,Apartment,Tier_2,6,6,3,0,1,1,2,2,No,No,5541.45,9,37.166666666666664,24.849551569506726,1.0,Medium,0.0
272,688,Apartment,Tier_1,4,2,1,0,1,1,1,3,Yes,No,7940.1,7,172.0,11.540843023255814,2.0,Very High,0.0
273,280,Villa,Tier_3,3,1,2,1,1,0,3,2,No,No,5459.56,9,93.33333333333333,19.498428571428573,3.0,Medium,0.0
274,203,Villa,Tier_3,2,6,1,0,0,1,2,3,No,Yes,1951.89,7,101.5,9.615221674876848,0.3333333333333333,Medium,1.8477832512315189
275,266,Apartment,Tier_1,2,5,1,1,1,1,1,3,Yes,No,4493.64,8,133.0,16.893383458646618,0.4,Medium,0.0
276,405,Villa,Tier_3,3,2,0,1,0,1,0,3,No,Yes,2425.24,5,135.0,5.988246913580246,1.5,High,40.11753086419753
277,543,Apartment,Tier_3,2,3,0,1,0,1,0,1,No,No,5480.44,3,271.5,10.092891344383057,0.6666666666666666,High,0.0
278,428,Apartment,Tier_2,4,1,1,0,0,0,4,3,No,Yes,4180.31,8,107.0,9.767079439252337,4.0,High,0.32920560747663785
279,850,Independent House,Tier_3,4,4,2,1,0,0,1,2,Yes,Yes,7601.48,6,212.5,8.942917647058824,1.0,Very High,6.5708235294117685
280,739,Apartment,Tier_1,7,5,0,0,0,1,0,1,Yes,No,5665.26,2,105.57142857142857,7.6661163734776725,1.4,Very High,23.33883626522328
281,843,Apartment,Tier_3,4,5,2,1,1,0,4,3,No,Yes,8700.94,11,210.75,10.321399762752076,0.8,Very High,0.0
282,482,Apartment,Tier_2,3,3,1,1,0,1,4,2,Yes,No,5619.85,9,160.66666666666666,11.659439834024896,1.0,High,0.0
283,425,Apartment,Tier_3,7,2,3,0,0,0,0,2,No,No,5694.05,5,60.714285714285715,13.397764705882354,3.5,High,0.0
284,590,Independent House,Tier_1,4,3,1,0,0,0,0,3,Yes,Yes,3754.67,4,147.5,6.363847457627119,1.3333333333333333,High,34.36152542372881
285,226,Apartment,Tier_3,3,2,3,0,0,1,2,2,Yes,Yes,4727.64,8,75.33333333333333,20.918761061946903,1.5,Medium,0.0
286,227,Independent House,Tier_1,3,1,0,0,0,0,3,3,Yes,Yes,2334.3,6,75.66666666666667,10.283259911894273,3.0,Medium,0.0
287,790,Apartment,Tier_2,3,5,0,1,1,0,0,3,Yes,Yes,5950.34,5,263.3333333333333,7.532075949367089,0.6,Very High,24.67924050632911
288,899,Independent House,Tier_3,7,4,0,1,0,1,2,3,Yes,Yes,7416.89,7,128.42857142857142,8.25015572858732,1.75,Very High,17.49844271412681
289,568,Villa,Tier_3,2,3,0,0,0,0,4,2,No,No,4212.02,6,284.0,7.4155281690140855,0.6666666666666666,High,25.844718309859147
290,719,Independent House,Tier_2,5,6,1,0,0,0,4,1,Yes,No,7119.97,6,143.8,9.90260083449235,0.8333333333333334,Very High,0.0
291,630,Independent House,Tier_1,6,4,1,1,1,0,1,3,Yes,No,6522.57,7,105.0,10.353285714285715,1.5,Very High,0.0
292,417,Apartment,Tier_1,3,4,0,1,0,1,1,3,No,Yes,2847.61,6,139.0,6.828800959232614,0.75,High,31.711990407673852
293,720,Independent House,Tier_3,4,5,2,1,1,0,2,1,Yes,No,8509.45,7,180.0,11.818680555555556,0.8,Very High,0.0
294,858,Independent House,Tier_1,3,5,3,0,1,0,0,2,No,No,9254.62,6,286.0,10.786270396270398,0.6,Very High,0.0
295,552,Apartment,Tier_1,6,6,0,0,1,0,4,1,No,No,4970.19,6,92.0,9.003967391304347,1.0,High,9.960326086956542
296,230,Villa,Tier_3,1,4,0,1,1,0,4,2,Yes,Yes,2512.4,8,230.0,10.923478260869565,0.25,Medium,0.0
297,494,Villa,Tier_1,2,1,0,1,1,0,1,2,Yes,No,5038.03,5,247.0,10.198441295546559,2.0,High,0.0
298,377,Villa,Tier_1,4,6,2,1,0,1,2,3,No,Yes,4794.08,9,94.25,12.716392572944297,0.6666666666666666,Medium,0.0
299,690,Independent House,Tier_3,2,4,0,1,1,0,0,2,Yes,Yes,4498.58,4,345.0,6.51968115942029,0.5,Very High,34.8031884057971
300,342,Apartment,Tier_3,2,2,3,0,1,1,0,3,No,No,6768.45,8,171.0,19.79078947368421,1.0,Medium,0.0
301,843,Villa,Tier_1,1,6,3,1,0,1,1,2,No,No,9735.53,8,843.0,11.548671411625149,0.16666666666666666,Very High,0.0
302,223,Villa,Tier_3,3,2,1,1,0,0,0,1,No,Yes,1875.59,3,74.33333333333333,8.410717488789237,1.5,Medium,13.89282511210763
303,425,Villa,Tier_1,4,2,2,1,0,0,2,2,Yes,No,5943.81,7,106.25,13.985435294117648,2.0,High,0.0
304,703,Villa,Tier_1,5,2,1,1,1,1,4,1,No,No,8374.18,9,140.6,11.912062588904694,2.5,Very High,0.0
305,651,Apartment,Tier_1,2,3,2,0,1,1,1,2,Yes,Yes,7147.17,7,325.5,10.978755760368664,0.6666666666666666,Very High,0.0
306,81,Villa,Tier_1,6,1,2,0,0,1,0,1,No,Yes,1964.67,4,13.5,24.255185185185187,6.0,Low,0.0
307,383,Independent House,Tier_3,5,3,3,0,0,1,4,2,No,Yes,6129.26,10,76.6,16.00328981723238,1.6666666666666667,Medium,0.0
308,333,Independent House,Tier_3,5,3,0,0,1,1,3,2,No,Yes,2589.51,7,66.6,7.776306306306307,1.6666666666666667,Medium,22.236936936936928
309,731,Apartment,Tier_2,7,2,3,1,1,0,1,3,No,Yes,8143.46,9,104.42857142857143,11.14016415868673,3.5,Very High,0.0
310,532,Villa,Tier_3,3,1,1,1,0,0,1,1,No,No,5454.94,4,177.33333333333334,10.253646616541353,3.0,High,0.0
311,116,Villa,Tier_2,5,1,2,0,1,1,3,1,Yes,Yes,3434.77,8,23.2,29.61008620689655,5.0,Low,0.0
312,239,Independent House,Tier_1,4,4,1,1,0,1,2,2,Yes,Yes,2881.37,7,59.75,12.055941422594142,1.0,Medium,0.0
313,88,Apartment,Tier_3,3,6,3,0,0,1,1,3,Yes,No,3736.76,8,29.333333333333332,42.46318181818182,0.5,Low,0.0
314,312,Independent House,Tier_1,6,3,2,1,0,1,4,1,Yes,Yes,5329.96,9,52.0,17.08320512820513,2.0,Medium,0.0
315,178,Apartment,Tier_2,5,6,0,0,1,0,4,2,Yes,No,2404.07,7,35.6,13.506011235955057,0.8333333333333334,Low,0.0
316,738,Apartment,Tier_3,3,6,2,0,0,1,1,1,Yes,Yes,7062.24,5,246.0,9.569430894308942,0.5,Very High,0.3056910569105753
317,895,Apartment,Tier_3,4,1,1,1,0,0,2,2,No,Yes,7342.79,6,223.75,8.204234636871508,4.0,Very High,15.957653631284927
318,287,Independent House,Tier_3,2,5,1,1,0,1,3,3,No,Yes,3839.12,9,143.5,13.376724738675957,0.4,Medium,0.0
319,210,Apartment,Tier_3,1,6,1,1,1,0,1,1,Yes,Yes,2768.48,5,210.0,13.183238095238096,0.16666666666666666,Medium,0.0
320,483,Independent House,Tier_1,3,3,1,0,0,1,1,3,Yes,Yes,3618.44,6,161.0,7.4915942028985505,1.0,High,23.084057971014488
321,231,Independent House,Tier_3,6,6,2,0,1,1,2,1,Yes,No,5435.87,7,38.5,23.531904761904762,1.0,Medium,0.0
322,133,Villa,Tier_2,1,1,2,0,0,1,2,3,Yes,Yes,2267.1,8,133.0,17.045864661654136,1.0,Low,0.0
323,199,Independent House,Tier_3,7,5,3,0,0,1,4,3,Yes,Yes,4600.22,11,28.428571428571427,23.11668341708543,1.4,Low,0.0
324,752,Independent House,Tier_2,2,6,3,1,1,0,2,3,Yes,No,10213.57,10,376.0,13.581875,0.3333333333333333,Very High,0.0
325,707,Villa,Tier_2,6,5,2,0,0,1,4,2,Yes,No,8262.5,9,117.83333333333333,11.686704384724187,1.2,Very High,0.0
326,666,Villa,Tier_1,4,5,3,0,0,0,1,3,Yes,Yes,6992.68,7,166.5,10.49951951951952,0.8,Very High,0.0
327,704,Villa,Tier_3,6,2,2,0,0,0,2,2,Yes,No,6525.04,6,117.33333333333333,9.268522727272726,3.0,Very High,3.3147727272727394
328,499,Apartment,Tier_2,2,4,0,0,1,1,2,2,No,No,5649.17,6,249.5,11.320981963927856,0.5,High,0.0
329,501,Apartment,Tier_3,1,6,2,0,0,0,3,1,No,Yes,4768.74,6,501.0,9.518443113772454,0.16666666666666666,High,0.8155688622754553
330,183,Villa,Tier_1,4,6,3,0,0,1,4,3,Yes,No,6778.95,11,45.75,37.04344262295082,0.6666666666666666,Low,0.0
331,333,Apartment,Tier_1,6,4,0,0,0,1,4,2,Yes,No,3254.3,7,55.5,9.772672672672673,1.5,Medium,2.2732732732732757
332,306,Villa,Tier_3,5,1,3,1,1,1,2,1,Yes,Yes,5182.04,9,61.2,16.934771241830067,5.0,Medium,0.0
333,191,Apartment,Tier_2,5,1,2,1,0,0,1,3,Yes,Yes,2508.54,7,38.2,13.13371727748691,5.0,Low,0.0
334,589,Independent House,Tier_1,3,6,3,0,1,0,2,2,Yes,Yes,7309.3,8,196.33333333333334,12.40967741935484,0.5,High,0.0
335,552,Apartment,Tier_2,5,6,2,1,1,0,4,1,Yes,No,7214.88,9,110.4,13.070434782608697,0.8333333333333334,High,0.0
336,178,Apartment,Tier_2,6,4,3,1,0,1,3,1,No,Yes,5159.52,9,29.666666666666668,28.98606741573034,1.5,Low,0.0
337,232,Independent House,Tier_3,1,5,3,0,0,0,4,2,Yes,Yes,3999.69,9,232.0,17.240043103448276,0.2,Medium,0.0
338,417,Villa,Tier_1,5,1,2,1,0,0,1,2,No,Yes,4094.51,6,83.4,9.818968824940049,5.0,High,0.0
339,785,Apartment,Tier_3,3,6,0,1,0,1,1,3,No,No,7314.46,6,261.6666666666667,9.317783439490446,0.5,Very High,6.822165605095535
340,242,Apartment,Tier_3,4,2,2,1,0,0,3,1,Yes,Yes,3495.99,7,60.5,14.446239669421487,2.0,Medium,0.0
341,799,Independent House,Tier_3,5,2,2,1,1,0,1,2,No,No,8638.8,7,159.8,10.812015018773465,2.5,Very High,0.0
342,760,Independent House,Tier_2,3,4,2,0,1,1,1,2,Yes,Yes,8112.75,7,253.33333333333334,10.67467105263158,0.75,Very High,0.0
343,240,Independent House,Tier_3,5,1,1,0,0,0,0,2,Yes,Yes,978.66,3,48.0,4.07775,5.0,Medium,57.2225
344,659,Independent House,Tier_1,7,1,1,0,0,1,4,1,Yes,No,6399.69,7,94.14285714285714,9.711213960546281,7.0,Very High,0.887860394537185
345,880,Villa,Tier_2,5,6,3,1,1,0,1,1,No,Yes,9344.14,7,176.0,10.618340909090909,0.8333333333333334,Very High,0.0
346,477,Apartment,Tier_3,6,6,1,0,0,1,0,2,Yes,No,5162.84,4,79.5,10.82356394129979,1.0,High,0.0
347,356,Apartment,Tier_1,1,5,0,0,0,1,4,1,Yes,No,4133.32,6,356.0,11.610449438202247,0.2,Medium,0.0
348,895,Apartment,Tier_3,3,1,2,0,0,1,0,2,Yes,Yes,7435.5,5,298.3333333333333,8.30782122905028,3.0,Very High,12.92178770949721
349,583,Apartment,Tier_3,3,4,0,1,1,0,0,2,No,Yes,4020.0,4,194.33333333333334,6.895368782161235,0.75,High,31.04631217838765
350,471,Villa,Tier_3,2,1,2,0,0,0,2,3,Yes,Yes,4865.18,7,235.5,10.329469214437369,2.0,High,0.0
351,214,Apartment,Tier_2,2,6,0,0,0,0,3,3,Yes,No,2951.09,6,107.0,13.790140186915888,0.3333333333333333,Medium,0.0
352,274,Villa,Tier_3,3,1,1,0,0,0,0,2,Yes,No,2951.23,3,91.33333333333333,10.770912408759123,3.0,Medium,0.0
353,480,Villa,Tier_1,6,2,2,1,1,0,1,2,Yes,Yes,5647.8,7,80.0,11.766250000000001,3.0,High,0.0
354,719,Independent House,Tier_3,1,4,1,0,1,0,3,2,Yes,No,6530.08,7,719.0,9.082169680111265,0.25,Very High,7.178303198887349
355,112,Independent House,Tier_3,5,3,1,0,0,0,0,2,Yes,No,1837.02,3,22.4,16.401964285714286,1.6666666666666667,Low,0.0
356,767,Apartment,Tier_2,4,4,2,1,1,0,1,1,No,No,8544.39,6,191.75,11.140013037809647,1.0,Very High,0.0
357,539,Villa,Tier_3,6,4,0,0,1,0,1,2,No,Yes,3434.9,4,89.83333333333333,6.372727272727273,1.5,High,36.272727272727266
358,549,Independent House,Tier_1,5,6,3,1,0,0,0,1,Yes,Yes,6104.97,5,109.8,11.12016393442623,0.8333333333333334,High,0.0
359,454,Villa,Tier_1,4,3,1,0,0,0,0,1,No,Yes,3447.38,2,113.5,7.593348017621145,1.3333333333333333,High,22.066519823788553
360,101,Independent House,Tier_3,1,6,1,0,0,0,0,2,No,Yes,393.81,3,101.0,3.8991089108910892,0.16666666666666666,Low,59.00891089108911
361,829,Villa,Tier_1,2,3,2,1,1,1,4,2,No,Yes,8316.26,11,414.5,10.031676718938481,0.6666666666666666,Very High,0.0
362,749,Apartment,Tier_1,3,2,2,1,0,0,0,1,No,Yes,7138.1,4,249.66666666666666,9.530173564753005,1.5,Very High,0.6982643524699483
363,117,Apartment,Tier_3,1,5,0,1,1,1,3,2,Yes,Yes,1885.49,8,117.0,16.115299145299144,0.2,Low,0.0
364,309,Villa,Tier_1,4,4,1,0,0,1,2,1,Yes,No,4968.91,5,77.25,16.08061488673139,1.0,Medium,0.0
365,444,Independent House,Tier_1,6,4,3,0,0,0,0,1,No,Yes,4377.21,4,74.0,9.85858108108108,1.5,High,0.0
366,642,Independent House,Tier_3,3,4,1,1,1,0,0,3,Yes,No,6600.05,6,214.0,10.280451713395639,0.75,Very High,0.0
367,517,Apartment,Tier_2,4,4,0,0,1,0,4,2,No,Yes,3525.51,7,129.25,6.819168278529981,1.0,High,31.808317214700196
368,855,Apartment,Tier_2,5,2,3,1,1,1,3,1,No,Yes,9379.86,10,171.0,10.97059649122807,2.5,Very High,0.0
369,362,Apartment,Tier_3,5,4,2,1,1,0,1,2,Yes,No,5980.21,7,72.4,16.519917127071825,1.25,Medium,0.0
370,106,Independent House,Tier_2,6,3,2,0,1,0,0,3,Yes,Yes,2445.33,6,17.666666666666668,23.069150943396227,2.0,Low,0.0
371,305,Independent House,Tier_2,5,3,2,1,1,1,1,2,No,Yes,4749.51,8,61.0,15.57216393442623,1.6666666666666667,Medium,0.0
372,356,Apartment,Tier_2,3,1,0,1,0,1,2,1,No,Yes,2344.09,5,118.66666666666667,6.5845224719101125,3.0,Medium,34.154775280898875
373,877,Villa,Tier_2,2,2,2,0,0,0,0,2,Yes,Yes,6857.83,4,438.5,7.819646522234891,1.0,Very High,17.80353477765108
374,688,Independent House,Tier_3,2,1,3,0,0,0,2,3,No,Yes,6934.19,8,344.0,10.078764534883721,2.0,Very High,0.0
375,363,Apartment,Tier_2,4,4,2,1,0,0,1,1,Yes,Yes,3877.53,5,90.75,10.681900826446281,1.0,Medium,0.0
376,560,Villa,Tier_2,2,2,0,1,0,1,0,2,No,Yes,4543.97,4,280.0,8.114232142857142,1.0,High,18.85767857142858
377,532,Independent House,Tier_3,2,2,1,1,0,0,0,3,No,No,5032.04,5,266.0,9.458721804511278,1.0,High,3.4127819548872225
378,895,Villa,Tier_3,4,5,1,0,1,1,3,3,Yes,Yes,8685.0,9,223.75,9.703910614525139,0.8,Very High,0.9608938547486048
379,738,Villa,Tier_2,4,5,3,1,0,0,3,1,Yes,Yes,7271.25,8,184.5,9.852642276422765,0.8,Very High,0.0
380,595,Independent House,Tier_1,4,1,0,1,0,1,0,1,No,No,5047.12,3,148.75,8.48255462184874,4.0,High,15.174453781512597
381,626,Apartment,Tier_3,3,1,2,1,0,0,2,2,Yes,Yes,4840.11,7,208.66666666666666,7.731805111821085,3.0,Very High,18.68194888178914
382,271,Villa,Tier_3,7,3,2,0,1,0,4,3,No,No,4625.12,10,38.714285714285715,17.066863468634686,2.3333333333333335,Medium,0.0
383,128,Apartment,Tier_2,4,3,1,0,1,0,2,2,No,No,3282.22,6,32.0,25.64234375,1.3333333333333333,Low,0.0
384,591,Independent House,Tier_1,3,6,2,1,1,1,3,3,Yes,No,8104.36,11,197.0,13.71296108291032,0.5,High,0.0
385,96,Villa,Tier_3,3,6,1,1,0,1,3,3,Yes,Yes,2521.41,9,32.0,26.264687499999997,0.5,Low,0.0
386,251,Villa,Tier_3,3,6,1,1,0,0,4,2,Yes,Yes,2653.56,8,83.66666666666667,10.57195219123506,0.5,Medium,0.0
387,299,Villa,Tier_3,7,3,2,1,1,0,3,3,Yes,No,5358.46,10,42.714285714285715,17.921270903010033,2.3333333333333335,Medium,0.0
388,237,Villa,Tier_1,4,2,1,1,1,1,3,3,Yes,No,5564.08,10,59.25,23.477130801687764,2.0,Medium,0.0
389,556,Villa,Tier_3,2,4,1,0,1,0,1,1,No,Yes,3428.89,4,278.0,6.167068345323741,0.5,High,36.32931654676259
390,125,Independent House,Tier_3,6,1,0,1,0,0,4,1,No,Yes,962.55,6,20.833333333333332,7.700399999999999,6.0,Low,22.99600000000001
