house_id,monthly_units,house_type,city,family_members,rooms,ac_count,refrigerator,washing_machine,geyser,laptop_count,tv_count,work_from_home,solar_panel,electricity_bill
333,191,Apartment,Tier_2,5,1,2,1,0,0,1,3,Yes,Yes,2508.54
334,589,Independent House,Tier_1,3,6,3,0,1,0,2,2,Yes,Yes,7309.3
335,552,Apartment,Tier_2,5,6,2,1,1,0,4,1,Yes,No,7214.88
336,178,Apartment,Tier_2,6,4,3,1,0,1,3,1,No,Yes,5159.52
337,232,Independent House,Tier_3,1,5,3,0,0,0,4,2,Yes,Yes,3999.69
338,417,Villa,Tier_1,5,1,2,1,0,0,1,2,No,Yes,4094.51
339,785,Apartment,Tier_3,3,6,0,1,0,1,1,3,No,No,7314.46
340,242,Apartment,Tier_3,4,2,2,1,0,0,3,1,Yes,Yes,3495.99
341,799,Independent House,Tier_3,5,2,2,1,1,0,1,2,No,No,8638.8
342,760,Independent House,Tier_2,3,4,2,0,1,1,1,2,Yes,Yes,8112.75
343,240,Independent House,Tier_3,5,1,1,0,0,0,0,2,Yes,Yes,978.66
344,659,Independent House,Tier_1,7,1,1,0,0,1,4,1,Yes,No,6399.69
345,880,Villa,Tier_2,5,6,3,1,1,0,1,1,No,Yes,9344.14
346,477,Apartment,Tier_3,6,6,1,0,0,1,0,2,Yes,No,5162.84
347,356,Apartment,Tier_1,1,5,0,0,0,1,4,1,Yes,No,4133.32
348,895,Apartment,Tier_3,3,1,2,0,0,1,0,2,Yes,Yes,7435.5
349,583,Apartment,Tier_3,3,4,0,1,1,0,0,2,No,Yes,4020.0
350,471,Villa,Tier_3,2,1,2,0,0,0,2,3,Yes,Yes,4865.18
351,214,Apartment,Tier_2,2,6,0,0,0,0,3,3,Yes,No,2951.09
352,274,Villa,Tier_3,3,1,1,0,0,0,0,2,Yes,No,2951.23
353,480,Villa,Tier_1,6,2,2,1,1,0,1,2,Yes,Yes,5647.8
354,719,Independent House,Tier_3,1,4,1,0,1,0,3,2,Yes,No,6530.08
355,112,Independent House,Tier_3,5,3,1,0,0,0,0,2,Yes,No,1837.02
356,767,Apartment,Tier_2,4,4,2,1,1,0,1,1,No,No,8544.39
357,539,Villa,Tier_3,6,4,0,0,1,0,1,2,No,Yes,3434.9
358,549,Independent House,Tier_1,5,6,3,1,0,0,0,1,Yes,Yes,6104.97
359,454,Villa,Tier_1,4,3,1,0,0,0,0,1,No,Yes,3447.38
360,101,Independent House,Tier_3,1,6,1,0,0,0,0,2,No,Yes,393.81
361,829,Villa,Tier_1,2,3,2,1,1,1,4,2,No,Yes,8316.26
362,749,Apartment,Tier_1,3,2,2,1,0,0,0,1,No,Yes,7138.1
363,117,Apartment,Tier_3,1,5,0,1,1,1,3,2,Yes,Yes,1885.49
364,309,Villa,Tier_1,4,4,1,0,0,1,2,1,Yes,No,4968.91
365,444,Independent House,Tier_1,6,4,3,0,0,0,0,1,No,Yes,4377.21
366,642,Independent House,Tier_3,3,4,1,1,1,0,0,3,Yes,No,6600.05
367,517,Apartment,Tier_2,4,4,0,0,1,0,4,2,No,Yes,3525.51
368,855,Apartment,Tier_2,5,2,3,1,1,1,3,1,No,Yes,9379.86
369,362,Apartment,Tier_3,5,4,2,1,1,0,1,2,Yes,No,5980.21
370,106,Independent House,Tier_2,6,3,2,0,1,0,0,3,Yes,Yes,2445.33
371,305,Independent House,Tier_2,5,3,2,1,1,1,1,2,No,Yes,4749.51
372,356,Apartment,Tier_2,3,1,0,1,0,1,2,1,No,Yes,2344.09
373,877,Villa,Tier_2,2,2,2,0,0,0,0,2,Yes,Yes,6857.83
374,688,Independent House,Tier_3,2,1,3,0,0,0,2,3,No,Yes,6934.19
375,363,Apartment,Tier_2,4,4,2,1,0,0,1,1,Yes,Yes,3877.53
376,560,Villa,Tier_2,2,2,0,1,0,1,0,2,No,Yes,4543.97
377,532,Independent House,Tier_3,2,2,1,1,0,0,0,3,No,No,5032.04
378,895,Villa,Tier_3,4,5,1,0,1,1,3,3,Yes,Yes,8685.0
379,738,Villa,Tier_2,4,5,3,1,0,0,3,1,Yes,Yes,7271.25
380,595,Independent House,Tier_1,4,1,0,1,0,1,0,1,No,No,5047.12
381,626,Apartment,Tier_3,3,1,2,1,0,0,2,2,Yes,Yes,4840.11
382,271,Villa,Tier_3,7,3,2,0,1,0,4,3,No,No,4625.12
383,128,Apartment,Tier_2,4,3,1,0,1,0,2,2,No,No,3282.22
384,591,Independent House,Tier_1,3,6,2,1,1,1,3,3,Yes,No,8104.36
385,96,Villa,Tier_3,3,6,1,1,0,1,3,3,Yes,Yes,2521.41
386,251,Villa,Tier_3,3,6,1,1,0,0,4,2,Yes,Yes,2653.56
387,299,Villa,Tier_3,7,3,2,1,1,0,3,3,Yes,No,5358.46
388,237,Villa,Tier_1,4,2,1,1,1,1,3,3,Yes,No,5564.08
389,556,Villa,Tier_3,2,4,1,0,1,0,1,1,No,Yes,3428.89
390,125,Independent House,Tier_3,6,1,0,1,0,0,4,1,No,Yes,962.55
391,452,Villa,Tier_1,6,3,2,0,0,0,3,3,No,Yes,4500.84
392,597,Independent House,Tier_3,7,2,0,1,1,0,2,3,Yes,Yes,4535.6
393,178,Apartment,Tier_1,2,5,2,0,1,1,3,3,No,No,4998.43
394,824,Independent House,Tier_1,7,4,2,1,1,1,0,2,Yes,Yes,8090.29
395,116,Villa,Tier_1,4,5,2,1,1,1,4,3,Yes,Yes,2867.85
396,359,Apartment,Tier_2,2,6,2,0,0,0,2,2,Yes,Yes,4301.45
397,428,Independent House,Tier_3,7,5,3,0,1,0,0,1,No,No,6141.07
398,576,Independent House,Tier_3,4,4,3,1,1,1,0,1,Yes,Yes,6008.73
399,381,Independent House,Tier_3,7,2,1,0,0,0,1,3,Yes,Yes,2688.8
400,260,Villa,Tier_1,3,5,0,1,1,0,1,2,Yes,Yes,1987.8
401,686,Villa,Tier_2,5,2,0,0,0,0,2,2,No,No,5136.28
402,178,Independent House,Tier_1,1,5,1,1,1,1,4,2,No,No,4994.0
403,779,Independent House,Tier_3,7,3,0,1,1,1,2,3,Yes,No,7909.0
404,195,Apartment,Tier_1,6,6,3,0,1,1,0,1,Yes,No,5300.66
405,270,Villa,Tier_2,7,4,0,0,1,1,1,1,No,Yes,1400.58
406,332,Villa,Tier_3,4,1,2,1,1,1,0,3,No,Yes,4493.02
407,240,Apartment,Tier_1,3,4,2,1,1,0,0,2,No,Yes,3669.45
408,335,Independent House,Tier_2,5,5,2,1,0,0,1,1,Yes,Yes,3314.03
409,402,Independent House,Tier_1,3,5,2,0,0,0,1,3,No,No,5152.28
410,207,Apartment,Tier_1,1,6,1,1,1,1,4,2,Yes,Yes,3196.83
411,97,Independent House,Tier_3,6,3,1,0,0,0,0,2,No,Yes,803.35
412,872,Independent House,Tier_2,2,3,3,0,0,0,1,3,Yes,Yes,7847.92
413,814,Apartment,Tier_1,2,4,3,1,1,0,2,2,Yes,Yes,8545.43
414,645,Apartment,Tier_2,3,1,3,0,1,0,0,3,No,No,8061.34
415,649,Apartment,Tier_3,1,6,1,1,0,1,4,2,Yes,No,7219.7
416,402,Independent House,Tier_3,3,4,0,1,0,1,4,3,Yes,Yes,3965.23
417,765,Apartment,Tier_3,2,1,2,0,1,0,0,3,No,Yes,7455.82
418,871,Independent House,Tier_2,3,2,0,1,0,0,3,1,Yes,Yes,5291.81
419,705,Villa,Tier_2,5,5,2,0,0,1,0,1,Yes,No,7542.75
420,367,Villa,Tier_1,1,2,3,1,1,1,2,1,Yes,Yes,5069.17
421,742,Apartment,Tier_2,2,4,2,0,1,0,4,3,Yes,Yes,7169.95
422,718,Independent House,Tier_3,6,1,0,0,1,0,1,1,No,Yes,4573.89
423,234,Independent House,Tier_1,6,1,0,1,0,0,1,2,Yes,Yes,731.16
424,569,Independent House,Tier_2,3,2,3,0,0,0,0,1,Yes,No,6380.45
425,465,Apartment,Tier_3,1,3,3,0,1,1,1,2,No,Yes,6264.06
426,864,Independent House,Tier_3,3,3,0,1,0,0,0,2,No,Yes,6023.39
427,183,Independent House,Tier_1,2,6,3,0,0,1,3,3,Yes,Yes,4316.71
428,472,Independent House,Tier_3,1,2,1,0,1,1,1,1,Yes,Yes,3871.72
429,890,Villa,Tier_2,2,3,3,1,1,0,2,3,No,No,10013.84
430,325,Independent House,Tier_3,5,1,0,0,0,1,2,3,Yes,No,3851.6
431,255,Villa,Tier_1,5,4,1,0,1,1,4,1,No,Yes,3415.85
432,118,Independent House,Tier_3,6,3,0,0,0,0,1,2,Yes,Yes,40.77
433,556,Independent House,Tier_3,4,6,1,0,1,1,0,2,Yes,No,5924.16
434,761,Independent House,Tier_2,1,1,3,0,1,0,3,2,No,Yes,7878.7
435,838,Villa,Tier_2,5,6,3,0,0,0,2,1,No,Yes,7807.12
436,617,Independent House,Tier_2,4,4,0,0,1,0,4,2,Yes,Yes,4380.42
437,897,Apartment,Tier_2,6,1,1,0,0,1,0,3,No,No,9046.79
438,487,Independent House,Tier_3,1,5,0,0,1,1,2,2,No,Yes,3735.98
439,604,Villa,Tier_2,2,4,2,0,1,1,1,2,No,No,7676.63
440,585,Villa,Tier_3,3,5,3,0,1,1,4,2,Yes,No,8806.0
441,115,Apartment,Tier_2,3,3,0,0,0,0,4,1,No,No,1502.82
442,764,Apartment,Tier_2,2,6,0,1,1,0,0,3,No,No,6642.47
443,99,Apartment,Tier_2,5,3,2,0,0,1,4,3,No,Yes,2710.88
444,400,Villa,Tier_3,3,1,2,1,0,0,2,1,No,Yes,4512.54
445,855,Independent House,Tier_2,2,2,1,0,1,1,0,2,No,Yes,6957.1
446,591,Independent House,Tier_3,4,1,2,0,1,1,2,1,No,No,7735.22
447,479,Apartment,Tier_2,4,6,1,0,0,0,2,2,Yes,No,5223.19
448,733,Apartment,Tier_2,2,6,0,1,1,1,1,2,Yes,Yes,6008.46
449,550,Independent House,Tier_1,1,6,2,1,1,1,4,1,No,No,7499.91
450,222,Apartment,Tier_2,5,5,1,0,0,0,1,2,Yes,No,3273.47
451,171,Independent House,Tier_3,5,6,0,0,0,0,3,2,Yes,Yes,182.44
452,433,Independent House,Tier_1,2,4,1,1,0,1,3,3,No,No,5228.82
453,879,Independent House,Tier_3,3,2,0,1,0,0,1,1,Yes,No,6729.6
454,806,Independent House,Tier_3,6,1,1,1,0,1,3,2,Yes,No,8554.44
455,130,Villa,Tier_1,5,5,3,0,0,0,3,1,Yes,Yes,3524.03
456,744,Independent House,Tier_2,5,5,0,1,0,0,1,3,No,Yes,5336.2
457,777,Apartment,Tier_1,4,3,0,0,0,1,1,3,No,Yes,5599.67
458,654,Apartment,Tier_3,4,1,1,0,0,1,1,2,No,No,6650.31
459,269,Apartment,Tier_2,4,1,0,1,1,0,3,2,Yes,Yes,2913.81
460,204,Apartment,Tier_1,6,6,1,0,1,0,4,1,Yes,Yes,1494.07
461,229,Villa,Tier_3,5,6,0,1,0,1,2,3,Yes,No,3027.3
462,393,Independent House,Tier_2,5,5,2,1,1,0,2,2,Yes,No,5439.02
463,649,Independent House,Tier_3,6,1,2,0,1,0,4,2,No,No,7799.8
464,421,Apartment,Tier_2,7,6,1,0,0,0,1,3,No,Yes,3728.83
465,384,Apartment,Tier_2,5,3,3,0,1,0,0,2,Yes,Yes,5300.52
466,771,Apartment,Tier_1,3,2,2,0,1,1,0,3,No,No,8923.48
467,761,Independent House,Tier_2,3,5,2,1,0,0,1,3,Yes,Yes,6550.41
468,862,Villa,Tier_3,3,3,0,0,1,0,2,1,Yes,No,7765.14
469,133,Villa,Tier_2,7,3,3,1,1,0,0,2,No,No,5270.11
470,523,Villa,Tier_3,1,4,3,1,1,1,4,2,Yes,Yes,7948.01
471,692,Villa,Tier_2,5,2,3,1,0,0,0,2,No,Yes,7241.85
472,343,Apartment,Tier_2,6,3,3,0,0,0,4,1,Yes,Yes,4677.11
473,132,Independent House,Tier_1,5,4,3,0,1,0,0,2,Yes,No,4726.19
474,651,Apartment,Tier_2,6,4,3,1,0,1,2,2,No,No,8695.67
475,699,Villa,Tier_2,7,1,2,0,0,1,1,3,No,No,8023.74
476,84,Apartment,Tier_3,2,6,1,1,0,1,0,3,Yes,Yes,1627.32
477,182,Villa,Tier_3,2,3,1,0,0,1,0,3,No,No,3143.78
478,275,Independent House,Tier_3,1,5,3,0,0,1,1,1,No,No,5671.34
479,853,Villa,Tier_2,2,1,0,1,1,1,4,3,Yes,Yes,7378.42
480,429,Apartment,Tier_3,3,2,2,1,1,1,0,1,No,Yes,5363.67
481,126,Independent House,Tier_3,1,6,0,1,1,0,3,3,Yes,Yes,1625.8
482,899,Villa,Tier_2,1,5,2,1,1,1,4,3,Yes,Yes,9073.52
483,735,Villa,Tier_3,1,5,2,0,1,1,4,1,Yes,No,8493.14
484,348,Independent House,Tier_1,4,4,2,0,0,0,4,3,Yes,No,5740.84
485,449,Apartment,Tier_1,7,3,0,1,1,0,3,1,No,Yes,3592.7
486,715,Independent House,Tier_3,2,4,0,0,1,1,3,1,No,Yes,6091.82
487,185,Apartment,Tier_3,5,4,3,1,1,1,2,2,No,Yes,5197.99
488,749,Villa,Tier_3,4,3,2,1,1,0,2,1,No,No,8539.37
489,738,Villa,Tier_2,6,3,1,0,0,1,2,3,No,Yes,6220.1
490,736,Independent House,Tier_1,3,3,2,0,0,0,1,1,No,Yes,6307.05
491,199,Villa,Tier_1,4,4,1,1,0,1,3,1,Yes,No,3964.29
492,866,Independent House,Tier_3,3,6,3,0,1,1,1,1,No,Yes,8624.62
493,683,Villa,Tier_3,7,3,3,1,0,0,1,1,No,Yes,7192.31
494,137,Villa,Tier_2,5,3,3,1,0,1,3,2,Yes,Yes,4507.35
495,425,Apartment,Tier_2,5,5,2,0,1,1,3,3,No,Yes,5623.54
496,820,Independent House,Tier_1,2,4,2,1,0,0,2,1,No,No,8811.2
497,553,Independent House,Tier_2,6,3,1,1,1,1,0,1,Yes,Yes,5208.37
498,196,Villa,Tier_1,4,4,1,1,0,0,1,2,No,No,3422.11
499,870,Apartment,Tier_3,5,2,0,0,0,1,3,2,Yes,No,7032.1
500,206,Apartment,Tier_3,7,1,1,0,1,1,3,1,Yes,No,3847.51
501,472,Independent House,Tier_1,3,5,3,1,1,0,2,3,Yes,Yes,7292.95
502,720,Independent House,Tier_3,5,5,2,1,1,0,2,2,Yes,Yes,7179.4
503,137,Villa,Tier_2,2,4,0,1,1,0,1,1,No,Yes,1294.35
504,713,Independent House,Tier_3,3,3,2,1,1,0,0,2,No,Yes,6591.67
505,592,Villa,Tier_3,1,4,3,1,0,0,0,1,Yes,Yes,6358.48
506,830,Apartment,Tier_1,6,6,3,1,0,1,4,1,No,No,10035.25
507,881,Independent House,Tier_2,2,1,3,1,1,0,4,1,No,Yes,9288.54
508,175,Apartment,Tier_2,7,5,0,0,0,1,2,1,No,No,3130.81
509,717,Apartment,Tier_3,7,5,2,0,0,0,1,3,Yes,No,7525.54
510,197,Villa,Tier_3,7,1,1,0,1,1,4,3,No,No,4236.58
511,639,Apartment,Tier_2,7,4,2,0,0,0,1,1,No,No,6401.78
512,680,Villa,Tier_2,2,5,2,0,0,1,0,1,Yes,No,7228.97
513,567,Villa,Tier_1,1,3,0,0,1,0,2,1,No,No,4985.39
514,316,Apartment,Tier_3,6,4,1,0,0,0,1,1,Yes,No,3044.98
515,351,Apartment,Tier_3,7,3,1,0,1,1,0,2,No,No,5106.95
516,268,Villa,Tier_2,5,6,2,0,1,0,0,1,No,Yes,3383.04
517,783,Villa,Tier_1,2,6,3,1,1,1,1,1,No,No,9067.19
518,526,Apartment,Tier_2,1,6,2,0,1,1,1,3,Yes,No,7905.98
519,660,Villa,Tier_3,6,2,0,0,0,1,4,1,Yes,Yes,4555.17
520,869,Villa,Tier_3,1,1,3,1,1,1,4,1,No,No,9986.68
521,326,Independent House,Tier_3,6,6,0,1,0,0,3,2,No,No,3600.22
522,155,Independent House,Tier_3,2,5,3,1,1,1,0,2,Yes,Yes,4845.28
523,233,Independent House,Tier_1,4,1,3,0,0,0,3,2,No,No,5473.71
524,735,Independent House,Tier_3,7,1,3,0,0,0,4,2,No,No,8438.12
525,514,Independent House,Tier_2,2,3,1,1,1,0,0,3,No,Yes,5235.45
526,165,Villa,Tier_1,7,5,3,0,1,0,1,2,Yes,No,5352.3
527,776,Villa,Tier_1,6,2,1,0,0,0,0,1,Yes,No,5981.59
528,364,Independent House,Tier_3,4,1,0,0,0,1,1,1,Yes,Yes,2799.43
529,299,Apartment,Tier_1,5,3,3,1,1,0,2,3,Yes,No,6506.63
530,148,Independent House,Tier_3,1,6,3,0,0,0,1,2,Yes,No,3943.21
531,126,Apartment,Tier_1,3,3,3,0,0,1,0,3,Yes,No,5359.29
532,173,Villa,Tier_1,2,6,0,1,0,0,4,2,Yes,No,2937.86
533,829,Apartment,Tier_2,3,5,2,1,1,0,1,1,Yes,No,8428.11
534,532,Villa,Tier_2,5,4,2,0,0,1,3,1,Yes,Yes,5912.13
535,283,Apartment,Tier_2,2,4,0,0,1,0,2,1,No,Yes,1800.38
536,297,Villa,Tier_1,3,2,0,0,1,1,2,1,No,No,3707.26
537,553,Villa,Tier_2,5,6,0,0,0,1,1,1,No,No,4746.89
538,511,Independent House,Tier_2,4,3,2,1,1,1,3,1,Yes,No,7438.9
539,420,Villa,Tier_2,5,4,1,0,0,1,3,1,No,Yes,4151.93
540,630,Independent House,Tier_1,2,1,0,0,0,0,0,3,Yes,Yes,3703.18
541,691,Independent House,Tier_3,6,2,2,1,1,0,2,1,No,Yes,7178.5
542,368,Independent House,Tier_2,6,6,1,0,1,1,1,2,Yes,Yes,4375.47
543,333,Apartment,Tier_1,7,1,3,0,1,1,3,2,Yes,Yes,5497.84
544,813,Apartment,Tier_1,7,4,3,0,1,1,1,3,Yes,No,9623.26
545,436,Villa,Tier_3,6,3,0,0,1,1,0,2,No,No,4758.22
546,102,Independent House,Tier_2,2,4,1,1,0,1,1,3,No,Yes,1453.0
547,841,Independent House,Tier_1,2,2,2,0,1,1,1,2,Yes,No,9916.65
548,601,Villa,Tier_1,5,6,3,1,1,0,3,1,Yes,No,8530.91
549,837,Independent House,Tier_1,2,2,3,1,1,1,3,1,No,No,10498.96
550,179,Villa,Tier_3,7,1,2,0,1,0,3,2,Yes,Yes,2923.49
551,881,Independent House,Tier_2,5,1,3,0,0,0,4,1,No,No,9306.09
552,259,Apartment,Tier_1,6,2,3,1,0,0,0,3,Yes,No,5320.68
553,302,Villa,Tier_1,7,1,0,0,0,0,3,3,Yes,No,3225.27
554,841,Villa,Tier_1,1,5,1,0,0,1,4,1,Yes,No,8223.31
555,738,Apartment,Tier_1,1,6,1,1,1,1,0,2,No,Yes,6005.59
556,521,Villa,Tier_2,7,2,1,0,1,1,0,1,Yes,Yes,4601.45
557,687,Apartment,Tier_2,7,6,1,1,1,0,2,3,No,No,7223.03
558,848,Independent House,Tier_1,1,1,2,1,1,0,3,2,Yes,Yes,8040.22
559,404,Apartment,Tier_1,3,6,1,1,1,1,2,1,Yes,Yes,4624.76
560,595,Apartment,Tier_1,1,4,0,1,1,1,4,3,Yes,No,6724.9
561,95,Villa,Tier_3,1,3,2,0,0,0,4,2,Yes,Yes,2351.15
562,871,Independent House,Tier_3,5,5,0,1,1,0,4,3,Yes,Yes,6860.37
563,415,Apartment,Tier_3,5,5,3,1,0,0,1,3,Yes,No,6968.57
564,838,Independent House,Tier_1,6,3,1,0,0,0,0,2,Yes,No,7034.12
565,337,Apartment,Tier_3,7,3,1,0,0,0,1,2,Yes,Yes,2708.21
566,576,Villa,Tier_2,2,6,2,1,0,1,3,1,No,No,7469.17
567,239,Apartment,Tier_3,2,6,1,1,0,1,2,2,Yes,No,4164.81
568,554,Apartment,Tier_1,2,4,0,1,0,0,1,2,No,No,4780.16
569,743,Independent House,Tier_2,6,6,2,1,1,1,4,1,Yes,Yes,8377.62
570,769,Apartment,Tier_1,5,3,1,0,1,0,2,2,Yes,Yes,6555.58
571,754,Villa,Tier_2,5,5,0,1,1,1,4,1,Yes,Yes,6655.29
572,459,Villa,Tier_3,1,4,3,1,0,0,0,2,No,No,7078.56
573,624,Apartment,Tier_3,4,3,1,0,0,0,4,2,No,No,6223.07
574,770,Apartment,Tier_2,5,4,1,1,0,1,4,3,No,No,8511.92
575,506,Independent House,Tier_2,6,4,1,0,0,0,0,2,No,No,5271.45
576,692,Independent House,Tier_1,4,6,3,0,1,0,3,1,No,Yes,7203.05
577,347,Villa,Tier_2,5,6,1,1,1,0,3,1,Yes,Yes,3283.4
578,656,Independent House,Tier_1,6,1,3,1,0,1,1,1,Yes,Yes,7278.04
579,496,Apartment,Tier_2,5,3,0,0,1,1,0,1,No,Yes,4627.46
580,247,Villa,Tier_2,3,6,2,1,1,1,3,3,Yes,No,5958.33
581,122,Independent House,Tier_3,4,1,0,1,0,1,0,1,Yes,No,1925.24
582,635,Villa,Tier_3,7,6,0,0,0,1,2,1,No,Yes,4399.79
583,364,Apartment,Tier_1,7,5,2,0,0,0,3,3,No,No,5776.2
584,476,Independent House,Tier_1,3,4,2,1,1,0,4,2,No,Yes,5482.61
585,91,Apartment,Tier_1,1,5,1,0,1,1,1,2,Yes,No,3094.53
586,686,Apartment,Tier_2,3,4,3,1,0,0,3,3,Yes,Yes,7537.99
587,381,Villa,Tier_2,3,3,1,0,1,0,3,3,Yes,No,5459.9
588,332,Villa,Tier_1,6,2,0,0,1,1,2,1,Yes,No,4091.87
589,578,Villa,Tier_2,7,3,3,1,1,1,0,3,Yes,Yes,7175.27
590,833,Independent House,Tier_3,1,4,1,1,1,1,4,3,Yes,Yes,7333.73
591,114,Independent House,Tier_2,4,2,2,0,0,1,4,3,No,No,4522.55
592,806,Villa,Tier_3,2,2,2,0,0,0,2,2,No,Yes,7240.92
593,169,Independent House,Tier_1,5,3,1,1,0,1,0,3,No,Yes,2095.67
594,855,Independent House,Tier_2,6,5,3,0,0,1,1,1,Yes,Yes,8599.44
595,684,Villa,Tier_1,4,3,0,1,1,1,0,1,No,No,6106.98
596,681,Apartment,Tier_3,1,4,3,1,0,1,4,2,No,No,8819.6
597,497,Independent House,Tier_1,3,5,1,1,0,1,1,1,Yes,No,5760.3
598,194,Independent House,Tier_3,2,4,2,0,0,0,4,1,No,No,4288.36
599,696,Apartment,Tier_3,3,6,2,1,1,0,3,1,Yes,Yes,6711.58
600,275,Apartment,Tier_1,5,6,0,1,1,1,4,1,Yes,No,4126.39
601,580,Apartment,Tier_3,1,5,2,1,1,0,2,3,Yes,No,7499.73
602,705,Villa,Tier_1,2,1,0,1,0,1,3,2,Yes,No,6593.53
603,572,Apartment,Tier_1,4,5,0,0,0,1,0,1,Yes,Yes,3530.02
604,154,Villa,Tier_1,4,1,3,0,1,0,3,3,Yes,No,5122.76
605,492,Apartment,Tier_3,1,4,3,0,0,1,0,1,No,No,6831.63
606,455,Apartment,Tier_3,1,3,1,0,1,1,0,1,Yes,Yes,3709.85
607,499,Villa,Tier_2,6,4,1,0,1,1,2,2,No,No,5548.44
608,808,Villa,Tier_1,3,3,0,0,1,1,1,3,Yes,Yes,6364.71
609,356,Apartment,Tier_1,2,6,1,0,0,0,4,3,Yes,Yes,3587.15
610,840,Apartment,Tier_1,5,1,2,1,0,1,3,1,No,Yes,8754.53
611,755,Apartment,Tier_1,1,3,0,0,1,1,2,3,Yes,Yes,5841.88
612,473,Independent House,Tier_1,2,4,0,0,0,1,2,2,Yes,No,4481.12
613,536,Apartment,Tier_1,6,4,1,0,0,0,3,3,Yes,Yes,3659.66
614,271,Villa,Tier_1,7,4,3,1,0,1,1,1,Yes,Yes,4838.22
615,818,Independent House,Tier_2,1,5,0,0,0,1,4,1,No,No,6879.91
616,768,Villa,Tier_2,1,4,0,0,1,1,2,1,No,Yes,5420.05
617,178,Independent House,Tier_1,4,5,3,0,1,1,0,2,No,Yes,4081.06
618,627,Independent House,Tier_1,7,2,3,0,0,1,1,3,Yes,No,8453.97
619,175,Villa,Tier_2,2,1,0,1,1,1,4,2,No,No,3768.36
620,743,Independent House,Tier_2,4,2,1,0,1,1,3,1,No,Yes,6549.01
621,742,Villa,Tier_1,6,2,0,0,1,1,2,1,No,No,6266.0
622,269,Apartment,Tier_1,4,5,0,1,1,0,4,2,No,No,3571.3
623,815,Independent House,Tier_2,7,5,0,0,0,0,2,3,No,Yes,5173.05
624,116,Villa,Tier_2,6,1,1,0,1,0,4,2,No,No,3042.9
625,859,Independent House,Tier_1,7,1,3,0,1,0,0,2,No,Yes,8283.26
626,448,Villa,Tier_2,2,6,0,0,1,0,4,1,No,Yes,3182.92
627,774,Apartment,Tier_1,6,1,3,1,1,1,0,1,No,No,9730.24
628,604,Apartment,Tier_3,6,4,0,0,1,0,3,1,No,No,4933.98
629,358,Independent House,Tier_1,4,4,1,0,1,0,1,3,No,No,5165.65
630,296,Independent House,Tier_1,7,1,0,1,0,0,4,1,Yes,No,3229.71
631,877,Villa,Tier_1,3,5,0,0,1,1,2,2,No,No,7839.5
632,352,Villa,Tier_2,7,2,3,1,0,0,3,3,Yes,Yes,4855.99
633,141,Independent House,Tier_1,5,1,0,0,1,1,4,2,Yes,No,3000.29
634,675,Villa,Tier_1,5,6,0,0,1,0,3,3,No,Yes,5400.88
635,808,Villa,Tier_2,3,1,0,1,0,1,3,1,No,No,6936.29
636,421,Villa,Tier_3,1,2,3,1,1,0,3,3,No,No,7163.28
637,476,Independent House,Tier_3,4,3,2,1,1,1,3,1,No,Yes,4428.79
638,778,Apartment,Tier_2,5,1,3,0,1,1,2,1,Yes,No,9303.61
639,98,Apartment,Tier_1,2,1,0,0,0,1,0,3,No,Yes,1340.37
640,256,Villa,Tier_3,6,4,2,0,0,1,0,1,Yes,Yes,3075.69
641,691,Independent House,Tier_3,6,2,3,1,0,1,2,1,No,Yes,8266.36
642,475,Villa,Tier_2,1,6,3,0,0,1,3,1,Yes,No,6919.21
643,524,Apartment,Tier_3,5,1,2,1,1,0,2,3,Yes,Yes,5782.64
644,312,Villa,Tier_3,7,6,2,1,1,0,3,3,Yes,No,5466.36
645,155,Apartment,Tier_2,4,1,2,1,0,0,3,2,Yes,Yes,3330.34
646,344,Independent House,Tier_3,5,3,2,1,0,0,1,1,Yes,Yes,4075.28
647,534,Villa,Tier_1,4,2,1,1,1,0,0,1,No,No,5460.48
648,875,Independent House,Tier_2,1,1,1,0,0,0,2,3,No,Yes,6362.95
649,797,Villa,Tier_1,7,3,1,1,0,1,4,3,No,No,8381.65
650,814,Villa,Tier_1,7,1,2,0,0,1,3,3,No,No,8734.13
651,463,Villa,Tier_2,7,5,0,0,0,0,4,1,No,Yes,3335.52
652,643,Villa,Tier_3,6,3,0,1,1,1,1,3,Yes,Yes,5128.96
653,585,Villa,Tier_2,3,6,0,0,1,0,0,1,No,Yes,3418.58
654,446,Independent House,Tier_3,6,5,3,0,0,0,3,3,No,Yes,5342.81
655,223,Independent House,Tier_1,4,1,0,1,1,1,4,3,No,No,4055.67
656,148,Apartment,Tier_3,4,3,1,0,1,0,1,3,No,Yes,2097.45
657,178,Villa,Tier_1,1,2,2,0,0,0,0,3,Yes,Yes,2082.47
658,475,Apartment,Tier_1,1,6,3,0,1,1,4,3,No,No,8321.99
659,104,Independent House,Tier_1,2,4,1,1,0,1,2,1,No,No,3192.06
660,548,Apartment,Tier_2,6,1,0,1,0,1,3,2,Yes,Yes,3276.32
661,563,Independent House,Tier_3,6,3,2,1,1,0,1,3,Yes,Yes,6438.23
662,644,Villa,Tier_3,1,5,0,1,0,0,4,2,No,Yes,4549.6
663,230,Apartment,Tier_3,5,3,1,0,0,0,2,1,Yes,No,2807.98
664,223,Apartment,Tier_1,4,2,1,1,0,0,4,2,Yes,No,3209.11
665,648,Apartment,Tier_2,7,3,1,1,0,0,1,3,Yes,No,6908.1
